43718,ACC,3200,1,Full Term ... 02-SEP to 17-DEC,Day,ACCOUNTING MENTORSHIP,Weidman,   ,Main, ,0,150,0,0,20,130
40462,ACC,3210,1,Full Term ... 02-SEP to 17-DEC,Evening,PRINCIPLES OF ACCTG I,Welsh,MW      1700 1815 BUNCE 105 (Class),Main,,3,30,0,0,25,5,30
40454,ACC,3210,2,Full Term ... 02-SEP to 17-DEC,Evening,PRINCIPLES OF ACCTG I,Fabrico-Basile,T       1830 1945 BUNCE 109 (Class) T       2000 2115 BUNCE 109 (Class),Main,,3,30,0,0,26,4,30
40455,ACC,3210,3,Full Term ... 02-SEP to 17-DEC,Evening,PRINCIPLES OF ACCTG I,STAFF,R       1830 1945 JAMES 1112 (Class) R       2000 2115 JAMES 1112 (Class),Main,,3,30,0,0,4,26,36
40440,ACC,3210,4,Full Term ... 02-SEP to 17-DEC,Day,PRINCIPLES OF ACCTG I,Hughes,MW      0800 0915 JAMES 3091A (Class),Main,,3,30,0,0,18,12,60
40441,ACC,3210,5,Full Term ... 02-SEP to 17-DEC,Day,PRINCIPLES OF ACCTG I,Hughes,MW      0930 1045 JAMES 3091A (Class),Main,,3,30,0,0,30,0,60
40453,ACC,3210,6,Full Term ... 02-SEP to 17-DEC,Day,PRINCIPLES OF ACCTG I,Weidman,TR      1530 1645 JAMES 3091A (Class),Main,,3,30,0,0,28,2,60
40451,ACC,3210,7,Full Term ... 02-SEP to 17-DEC,Day,PRINCIPLES OF ACCTG I,Fabrico-Basile,TR      1230 1345 JAMES 3091A (Class),Main,,3,30,0,0,30,0,60
40448,ACC,3210,8,Full Term ... 02-SEP to 17-DEC,Day,PRINCIPLES OF ACCTG I,Scarpa,TR      0800 0915 JAMES 3091A (Class),Main,,3,30,0,0,30,0,60
40449,ACC,3210,9,Full Term ... 02-SEP to 17-DEC,Day,PRINCIPLES OF ACCTG I,Scarpa,TR      0930 1045 JAMES 3091A (Class),Main,,3,30,0,0,30,0,60
40472,ACC,3210,10,Full Term ... 02-SEP to 17-DEC,Day,PRINCIPLES OF ACCTG I This section  Accounting and Finance Students only.,Chung,MW      1400 1515 BUNCE 252 (Class),Main,,3,24,0,0,8,16,27
40473,ACC,3210,11,Full Term ... 02-SEP to 17-DEC,Day,HONR-PRINCIPLES OF ACCTG I This section  Honors Concentration Students only.,Chung,MW      1530 1645 BUNCE 252 (Class),Main,,3,20,0,0,4,16,27
40450,ACC,3210,12,Full Term ... 02-SEP to 17-DEC,Day,PRINCIPLES OF ACCTG I,Fabrico-Basile,TR      1100 1215 JAMES 3091A (Class),Main,,3,30,0,0,30,0,60
40470,ACC,3211,1,Full Term ... 02-SEP to 17-DEC,Day,PRINCIPLES OF ACCTG II,Chung,MW      0930 1045 BUNCE 252 (Class),Main,,3,24,0,0,24,0,27
40452,ACC,3211,2,Full Term ... 02-SEP to 17-DEC,Day,PRINCIPLES OF ACCTG II,STAFF,TR      1400 1515 JAMES 3091A (Class),Main,,3,30,0,0,30,0,60
40446,ACC,3211,3,Full Term ... 02-SEP to 17-DEC,Evening,PRINCIPLES OF ACCTG II,STAFF,M       1830 1945 JAMES 3091A (Class) M       2000 2115 JAMES 3091A (Class),Main,,3,30,0,0,30,0,60
43789,ACC,3211, 1A,CGCE Eleventh Session ... 02-SEP to 17-DEC,Online,PRINCIPLES OF ACCTG II THIS CROSS-LISTED SECTION IS FOR ROWAN PARTNERSHIP PROGRAM STUDENTS ONLY. ONLINE. AFTER REGISTRATION  VISIT STUDENTS.ROWANU.COM TO GET STARTED. REGISTRATION QUESTIONS? CONTACT CGCEENROLLMENT@ROWAN.EDU. FOR .CXBA-LAWJ  .CXBA-LIBSTU.,STAFF,   ,Online,,3,10,0,0,0,10,0
43788,ACC,3211, 1E,Full Term ... 02-SEP to 17-DEC,Online,PRINCIPLES OF ACCTG II ONLINE. AFTER REGISTRATION  VISIT STUDENTS.ROWANU.COM TO GET STARTED.,STAFF,   ,Online,,3,10,0,0,4,6,0
43698,ACC,3300,1,Full Term ... 02-SEP to 17-DEC,Evening,SUPV INTERN-ACC PRIMARILY HYBR PRIMARILY HYBRID,Meric,R       1630 1800 BUNCE 332 (Class),Main,,3,24,0,0,4,20,15
40464,ACC,3310,1,Full Term ... 02-SEP to 17-DEC,Day,INTERMEDIATE ACCTG I,Romeo,TR      0930 1045 BUNCE 105 (Class),Main,,3,30,0,0,29,1,30
40465,ACC,3310,2,Full Term ... 02-SEP to 17-DEC,Day,INTERMEDIATE ACCTG I,Romeo,TR      1100 1215 BUNCE 105 (Class),Main,,3,30,0,0,30,0,30
40426,ACC,3310,3,Full Term ... 02-SEP to 17-DEC,Day,INTERMEDIATE ACCTG I,Zhang,MW      1230 1345 SAVITZ 321 (Class),Main,,3,30,0,0,30,0,30
40427,ACC,3310,4,Full Term ... 02-SEP to 17-DEC,Day,INTERMEDIATE ACCTG I,Zhang,MW      1400 1515 SAVITZ 321 (Class),Main,,3,30,0,0,20,10,30
40436,ACC,3310,5,Full Term ... 02-SEP to 17-DEC,Evening,INTERMEDIATE ACCTG I,STAFF,T       1830 1945 SAVITZ 321 (Class) T       2000 2115 SAVITZ 321 (Class),Main,,3,30,0,0,5,25,30
40475,ACC,3320,1,Full Term ... 02-SEP to 17-DEC,Day,ACCTG INFO SYSTEMS,Weidman,T       1100 1215 BUNCE 252 (Class) R       1100 1215 BUNCE 109 (Class),Main,,3,24,0,0,24,0,27
40476,ACC,3320,2,Full Term ... 02-SEP to 17-DEC,Day,ACCTG INFO SYSTEMS,Weidman,T       1230 1345 BUNCE 252 (Class) R       1230 1345 BUNCE 109 (Class),Main,,3,24,0,0,22,2,27
40456,ACC,3326,1,Full Term ... 02-SEP to 17-DEC,Day,COST ACCOUNTING,Bao,MW      0800 0915 BUNCE 105 (Class),Main,,3,30,0,0,30,0,30
40457,ACC,3326,2,Full Term ... 02-SEP to 17-DEC,Day,COST ACCOUNTING,Bao,MW      0930 1045 BUNCE 105 (Class),Main,,3,30,0,0,30,0,30
40463,ACC,3326,3,Full Term ... 02-SEP to 17-DEC,Evening,COST ACCOUNTING,Bao,M       1830 1945 BUNCE 105 (Class) M       2000 2115 BUNCE 105 (Class),Main,,3,30,0,0,30,0,30
40466,ACC,3326,4,Full Term ... 02-SEP to 17-DEC,Day,COST ACCOUNTING,Scarpa,TR      1230 1345 BUNCE 105 (Class),Main,,3,30,0,0,30,0,30
43691,ACC,3405, 1S,CGCE Module Two Online ... 21-OCT to 15-DEC,Online,FOUNDATIONS OF ACCTG ONLINE. AFTER REGISTRATION  VISIT STUDENTS.ROWANU.COM TO GET STARTED. REGISTRATION QUESTIONS? CONTACT CGCEENROLLMENT@ROWAN.EDU.,Welsh,   ,Online,,3,30,0,0,9,21,
40478,ACC,3410,1,Full Term ... 02-SEP to 17-DEC,Evening,AUDITING,Chen,W       1830 1945 BUNCE 252 (Class) W       2000 2115 BUNCE 252 (Class),Main,,3,24,0,0,25,-1,27
40438,ACC,3410,2,Full Term ... 02-SEP to 17-DEC,Day,AUDITING,Chen,WF      0930 1045 SAVITZ 321 (Class),Main,,3,30,0,0,25,5,30
40439,ACC,3410,3,Full Term ... 02-SEP to 17-DEC,Day,AUDITING,Chen,WF      1100 1215 SAVITZ 321 (Class),Main,,3,30,0,0,30,0,30
40459,ACC,3416,1,Full Term ... 02-SEP to 17-DEC,Day,ADV ACCOUNTING,Kyj,MW      1230 1345 BUNCE 105 (Class),Main,,3,30,0,0,30,0,30
40460,ACC,3416,2,Full Term ... 02-SEP to 17-DEC,Day,ADV ACCOUNTING,Welsh,MW      1400 1515 BUNCE 105 (Class),Main,,3,30,0,0,30,0,30
40461,ACC,3416,3,Full Term ... 02-SEP to 17-DEC,Day,ADV ACCOUNTING,Kyj,MW      1530 1645 BUNCE 105 (Class),Main,,3,30,0,0,25,5,30
40469,ACC,3416,4,Full Term ... 02-SEP to 17-DEC,Evening,ADV ACCOUNTING,Kyj,T       1830 1945 BUNCE 105 (Class) T       2000 2115 BUNCE 105 (Class),Main,,3,30,0,0,30,0,30
40433,ACC,3432,1,Full Term ... 02-SEP to 17-DEC,Day,FEDERAL TAXATION,Marmon,TR      1230 1345 SAVITZ 321 (Class),Main,,3,30,0,0,28,2,30
40434,ACC,3432,2,Full Term ... 02-SEP to 17-DEC,Day,FEDERAL TAXATION,Marmon,TR      1400 1515 SAVITZ 321 (Class),Main,,3,30,0,0,29,1,30
40435,ACC,3432,3,Full Term ... 02-SEP to 17-DEC,Day,FEDERAL TAXATION,Fabrico-Basile,TR      1530 1645 SAVITZ 321 (Class),Main,,3,30,0,0,29,1,30
40437,ACC,3432,4,Full Term ... 02-SEP to 17-DEC,Evening,FEDERAL TAXATION,Marmon,R       1830 1945 SAVITZ 321 (Class) R       2000 2115 SAVITZ 321 (Class),Main,,3,30,0,0,17,13,30
42315,ACC,3500,1,Full Term ... 02-SEP to 17-DEC,Weekend,MANAGERIAL ACCOUNTING,STAFF,S       0930 1200 ENTPRZ 506 (Class),Main,,3,24,0,0,5,19,46
42316,ACC,3507,1,Full Term ... 02-SEP to 17-DEC,Evening,GOVN'T & NON-PROFIT ACCTG,STAFF,R       1830 1945 ENTPRZ 506 (Class) R       2000 2115 ENTPRZ 506 (Class),Main,,3,24,0,0,3,21,46
40458,ACC,98300,1,Full Term ... 02-SEP to 17-DEC,Day,LAW FOR ACCOUNTANTS,Hughes,WF      1100 1215 BUNCE 105 (Class),Main,,3,30,0,0,10,20,30
40429,ACC,98300,2,Full Term ... 02-SEP to 17-DEC,Evening,LAW FOR ACCOUNTANTS,STAFF,M       1830 1945 SAVITZ 321 (Class) M       2000 2115 SAVITZ 321 (Class),Main,,3,30,0,0,20,10,30
43498,ACC,98300, 1E,Full Term ... 02-SEP to 17-DEC,Online,LAW FOR ACCOUNTANTS ONLINE. AFTER REGISTRATION  VISIT STUDENTS.ROWANU.COM TO GET STARTED.,Hughes,   ,Online,,3,30,0,0,8,22,
40107,ADV,4330,1,Full Term ... 02-SEP to 17-DEC,Day,INTRO ADVERTISING,Volpe,T       1400 1515 BOZ 112 (Class) R       1400 1515 BOZ 114 (Class),Main,,3,30,0,0,30,0,38
40349,ADV,4330,2,Full Term ... 02-SEP to 17-DEC,Day,INTRO ADVERTISING,Buckley,T       1400 1515 BOZ 112 (Class) R       1400 1515 BOZ 129 (Class),Main,,3,30,0,0,30,0,40
40350,ADV,4330,3,Full Term ... 02-SEP to 17-DEC,Day,INTRO ADVERTISING,Johnson,R       1230 1345 BOZ 129 (Class) T       1400 1515 BOZ 112 (Class),Main,,3,30,0,0,30,0,40
43769,ADV,4330,4,Full Term ... 02-SEP to 17-DEC,Day,INTRO ADVERTISING,Vilceanu,T       1400 1515 BOZ 112 (Class) R       1400 1515 BOZ 118 (Class),Main,,3,30,0,0,5,25,38
43473,ADV,4330, 1E,Full Term ... 02-SEP to 17-DEC,Online,INTRO ADVERTISING ONLINE. AFTER REGISTRATION  VISIT STUDENTS.ROWANU.COM TO GET STARTED. THIS SECTION IS FOR NON-MAJORS ONLY.,STAFF,   ,Online,,3,30,0,0,15,15,
40400,ADV,4352,1,Full Term ... 02-SEP to 17-DEC,Evening,ADVERTISING STRATEGIES,Audio,M       1700 1815 WESTBY 111 (Class) M       1830 1945 WESTBY 111 (Class),Main,,3,20,0,0,23,-3,110
40343,ADV,4352,2,Full Term ... 02-SEP to 17-DEC,Evening,ADVERTISING STRATEGIES,Rodolico,M       1700 1815 BOZ 129 (Class) M       1830 1945 BOZ 129 (Class),Main,,3,20,0,0,21,-1,40
40401,ADV,4352,3,Full Term ... 02-SEP to 17-DEC,Evening,ADVERTISING STRATEGIES,STAFF,M       1700 1815 WESTBY 111 (Class) M       1830 1945 WESTBY 111 (Class),Main,,3,20,0,0,19,1,110
40108,ADV,4360,1,Full Term ... 02-SEP to 17-DEC,Day,INTEGRATED MARKETING COMM,Johnson,TR      1530 1645 BOZ 114 (Class),Main,,3,25,0,0,26,-1,38
40109,ADV,4360,2,Full Term ... 02-SEP to 17-DEC,Day,INTEGRATED MARKETING COMM,Johnson,F       0930 1045 BOZ 114 (Class) F       1100 1215 BOZ 114 (Class),Main,,3,25,0,0,2,23,38
40104,ADV,4360,3,Full Term ... 02-SEP to 17-DEC,Day,INTEGRATED MARKETING COMM,Nia-Schoenstein,TR      0930 1045 BOZ 114 (Class),Main,,3,25,0,0,26,-1,38
40348,ADV,4360,4,Full Term ... 02-SEP to 17-DEC,Day,INTEGRATED MARKETING COMM,STAFF,T       1230 1345 BOZ 129 (Class) T       1400 1515 BOZ 129 (Class),Main,,3,25,0,0,8,17,40
40106,ADV,4375,1,Full Term ... 02-SEP to 17-DEC,Day,ADVERTISING COPYWRITING,Volpe,T       1100 1215 BOZ 132B (Class) R       1100 1215 BOZ 114 (Class),Main,,3,20,0,0,20,0,21
40126,ADV,4375,3,Full Term ... 02-SEP to 17-DEC,Evening,ADVERTISING COPYWRITING,Cheatham,R       1830 1945 BOZ 132B (Class) R       2000 2115 BOZ 132B (Class),Main,,3,20,0,0,8,12,21
40305,ADV,4375,4,Full Term ... 02-SEP to 17-DEC,Day,ADVERTISING COPYWRITING,Buckley,MW      0930 1045 BOZ 134 (Class),Main,,3,20,0,0,20,0,26
40351,ADV,4420,1,Full Term ... 02-SEP to 17-DEC,Day,PORTFOLIO PREPARATION,Volpe,TR      1530 1645 BOZ 129 (Class),Main,,3,24,0,0,8,16,40
40100,ADV,4421,1,Full Term ... 02-SEP to 17-DEC,Day,ACCOUNT PLANNING,Rodolico,MW      1530 1645 BOZ 114 (Class),Main,,3,24,0,0,16,8,38
40339,ADV,4421,2,Full Term ... 02-SEP to 17-DEC,Day,ACCOUNT PLANNING,Audio,MW      1100 1215 BOZ 129 (Class),Main,,3,24,0,0,24,0,40
40338,ADV,4432,1,Full Term ... 02-SEP to 17-DEC,Day,MEDIA PLANNING,Audio,MW      0930 1045 BOZ 129 (Class),Main,,3,24,0,0,24,0,40
40346,ADV,4432,2,Full Term ... 02-SEP to 17-DEC,Day,MEDIA PLANNING,Vilceanu,TR      0930 1045 BOZ 129 (Class),Main,,3,24,0,0,11,13,40
42016,AFST,11104,1,Full Term ... 02-SEP to 17-DEC,Day,INTRO TO AFRICANA STUDIES,STAFF,MW      1230 1345 ROBSON 224 (Class),Main,,3,20,3,3,17,3,20
42021,AFST,11104,2,Full Term ... 02-SEP to 17-DEC,Day,INTRO TO AFRICANA STUDIES,STAFF,TR      1100 1215 ROBSON 224 (Class),Main,,3,20,3,3,16,4,20
43763,AFST,11104,3,Full Term ... 02-SEP to 17-DEC,Evening,INTRO TO AFRICANA STUDIES,STAFF,T       1700 1815 WILSON 205 (Class) T       1830 1945 WILSON 205 (Class),Main,,3,24,0,0,0,24,24
42017,AFST,11310,2,Full Term ... 02-SEP to 17-DEC,Day,SRVC LRNG SEM IN AFRICANA STD,Guiteau,W       1400 1515 JAMES 2094 (Class) W       1530 1645 JAMES 2094 (Class),Main,,3,16,0,0,1,15,16
42025,AFST,11310,3,Full Term ... 02-SEP to 17-DEC,Day,SRVC LRNG SEM IN AFRICANA STD,Guiteau,T       1400 1515 JAMES 2094 (Class) T       1530 1645 JAMES 2094 (Class),Main,,3,16,0,0,5,11,16
42024,AFST,11450,1,Full Term ... 02-SEP to 17-DEC,Evening,SENIOR SEM IN AFRICANA STUDIES,STAFF,T       1830 1945 ROBSON 224 (Class) T       2000 2115 ROBSON 224 (Class),Main,,3,20,0,0,0,20,20
42018,AMST,13201,1,Full Term ... 02-SEP to 17-DEC,Evening,INTRO TO AMERICAN STUDIES,Blanck,W       1700 1815 ROBSON 224 (Class) W       1830 1945 ROBSON 224 (Class),Main,,3,20,0,0,20,0,20
43668,AMST,13201,2,Full Term ... 02-SEP to 17-DEC,Evening,INTRO TO AMERICAN STUDIES,Turner,T       1830 1945 BUNCE 303 (Class) T       2000 2115 BUNCE 303 (Class),Main,,3,24,0,0,10,14,24
41840,AMST,13402,3,Full Term ... 02-SEP to 17-DEC,Day,SENIOR SEM AMER ST-WI,Ashton,T       1530 1645 BUNCE 350 (Class) T       1700 1815 BUNCE 350 (Class),Main,,3,15,0,0,16,-1,24
43641,AMST,13402,4,Full Term ... 02-SEP to 17-DEC,Day,SENIOR SEM AMER ST-WI,Janofsky,M       1530 1645 ROBSON 224 (Class) M       1700 1815 ROBSON 224 (Class),Main,,3,15,0,0,15,0,20
43730,AMST,13402,5,Full Term ... 02-SEP to 17-DEC,Evening,SENIOR SEM AMER ST-WI,Harris,T       1700 1815 JAMES 2095 (Class) T       1830 1945 JAMES 2095 (Class),Main,,3,15,0,0,13,2,18
41378,ANTH,2202,1,Full Term ... 02-SEP to 17-DEC,Day,CULTURAL ANTHROPOLOGY,Kasserman,MW      0800 0915 ROBSON 205 (Class),Main,,3,25,0,0,5,20,26
41386,ANTH,2202,2,Full Term ... 02-SEP to 17-DEC,Day,CULTURAL ANTHROPOLOGY,Kasserman,TR      0930 1045 ROBSON 205 (Class),Main,,3,25,10,10,15,10,26
41413,ANTH,2202,3,Full Term ... 02-SEP to 17-DEC,Day,CULTURAL ANTHROPOLOGY,Kasserman,MW      0930 1045 LBRARY 226 (Class),Main,,3,35,10,10,25,10,44
41385,ANTH,2202,4,Full Term ... 02-SEP to 17-DEC,Day,CULTURAL ANTHROPOLOGY,Kasserman,TR      0800 0915 ROBSON 205 (Class),Main,,3,25,10,10,7,18,26
41410,ANTH,2202,5,Full Term ... 02-SEP to 17-DEC,Day,CULTURAL ANTHROPOLOGY,Schultz,F       1100 1215 JAMES 3114 (Class) F       1230 1345 JAMES 3114 (Class),Main,,3,35,10,10,4,31,60
41409,ANTH,2202,6,Full Term ... 02-SEP to 17-DEC,Evening,CULTURAL ANTHROPOLOGY,Cushman,R       1830 1945 JAMES 3114 (Class) R       2000 2115 JAMES 3114 (Class),Main,,3,35,10,10,17,18,60
42252,ANTH,2202,7,Full Term ... 02-SEP to 17-DEC,Evening,CULTURAL ANTHROPOLOGY,Kasserman,W       2000 2115   (Class) W       2130 2245   (Class),Camden,,3,30,0,0,2,28,
41399,ANTH,2202,8,Full Term ... 02-SEP to 17-DEC,Evening,CULTURAL ANTHROPOLOGY,Gabriel,M       1830 1945 JAMES 3114 (Class) M       2000 2115 JAMES 3114 (Class),Main,,3,35,10,10,5,30,60
41420,ANTH,2202,9,Full Term ... 02-SEP to 17-DEC,Evening,CULTURAL ANTHROPOLOGY,Farrell,W       1830 1945 LBRARY 226 (Class) W       2000 2115 LBRARY 226 (Class),Main,,3,35,10,10,9,26,44
41427,ANTH,2202,10,Full Term ... 02-SEP to 17-DEC,Evening,CULTURAL ANTHROPOLOGY,Schug,TR      1700 1815 LBRARY 226 (Class),Main,,3,35,10,10,25,10,44
41391,ANTH,2203,1,Full Term ... 02-SEP to 17-DEC,Evening,INTRO ARCHEOLOGY,Hill,T       1830 1945 ROBSON 205 (Class) T       2000 2115 ROBSON 205 (Class),Main,,3,25,0,0,4,21,26
41384,ANTH,2203,2,Full Term ... 02-SEP to 17-DEC,Evening,INTRO ARCHEOLOGY,Hill,MW      1700 1815 ROBSON 205 (Class),Main,,3,25,0,0,22,3,26
41390,ANTH,2215,1,Full Term ... 02-SEP to 17-DEC,Day,MEDICAL ANTHROPOLOGY,Schug,TR      1530 1645 ROBSON 205 (Class),Main,,3,25,0,0,12,13,26
41387,ANTH,2221,1,Full Term ... 02-SEP to 17-DEC,Day,HUMAN VARIATION-RS,Rosado,TR      1100 1215 ROBSON 205 (Class),Main,,3,0,0,0,3,-3,26
41381,ANTH,2221,2,Full Term ... 02-SEP to 17-DEC,Day,HUMAN VARIATION,Dewit,MW      1230 1345 ROBSON 205 (Class),Main,,3,25,0,0,25,0,26
41383,ANTH,2221,3,Full Term ... 02-SEP to 17-DEC,Day,HUMAN VARIATION,Dewit,MW      1530 1645 ROBSON 205 (Class),Main,,3,25,0,0,25,0,26
41389,ANTH,2290,1,Full Term ... 02-SEP to 17-DEC,Day,MUSEUM STUDIES,Hill,TR      1400 1515 ROBSON 205 (Class),Main,,3,25,0,0,15,10,26
41411,ANTH,2301,1,Full Term ... 02-SEP to 17-DEC,Day,HUMAN EVOLUTION,Rosado,F       0930 1045 ROBSON 205 (Class) F       1100 1215 ROBSON 205 (Class),Main,,3,25,0,0,2,23,26
41379,ANTH,2310,1,Full Term ... 02-SEP to 17-DEC,Day,INDIANS NORTH AMERICA,Schultz,MW      0930 1045 ROBSON 205 (Class),Main,,3,25,0,0,6,19,26
41433,ANTH,2323,1,Full Term ... 02-SEP to 17-DEC,Day,ANTHRO-MAGIC & RELIGION,Cushman,MW      1100 1215 LBRARY 401 (Class),Main,,3,22,0,0,22,0,22
41388,ANTH,2420,1,Full Term ... 02-SEP to 17-DEC,Day,CULTURE AND PERSONALITY,Schug,TR      1230 1345 ROBSON 205 (Class),Main,,3,25,0,0,23,2,26
41380,ANTH,2492,1,Full Term ... 02-SEP to 17-DEC,Day,SEM IN ANTH: FOOD & CULTURE,Hill,MW      1100 1215 ROBSON 205 (Class),Main,,3,25,0,0,5,20,26
41331,ARAB,12101,1,Full Term ... 02-SEP to 17-DEC,Day,ELEMENTARY ARABIC I,Abouelsaadate,MW      0930 1045 WILSON 206 (Class),Main,,3,24,0,0,23,1,24
40406,ARHS,3103,1,Full Term ... 02-SEP to 17-DEC,Day,ART HIST SURVEY I Off-Campus Trip,Irwin,TR      1400 1515 WESTBY 111 (Class),Main,,3,35,0,0,36,-1,110
40394,ARHS,3104,1,Full Term ... 02-SEP to 17-DEC,Day,ART HIST SURVEY II Off-Campus Trip,Adelson,MW      0930 1045 WESTBY 111 (Class),Main,,3,35,0,0,27,8,110
40396,ARHS,3130,1,Full Term ... 02-SEP to 17-DEC,Day,ART APPRECIATION Off-Campus Trip,STAFF,MW      1230 1345 WESTBY 111 (Class),Main,,3,45,20,19,25,20,110
